id,amenity_type,amenity_name,postalcode,lat,lon,amenity_category_id,pa_id,sz_id,rn_id,geom,created_at
35265,healthierdining,starbucks - city house,68877,1.28121591124621,103.849770967655,7,40,41,2027,,2025-11-01 15:11:12.563502+00
35266,healthierdining,starbucks - city square mall,208539,1.31130516479713,103.856421771906,9,22,117,9812,,2025-11-01 15:11:12.563502+00
35267,healthierdining,starbucks - citylink mall,39393,1.29277772311711,103.854173501478,9,40,88,9512,,2025-11-01 15:11:12.563502+00
35268,healthierdining,starbucks - clementi mall,129588,1.3148532180226,103.764248205662,9,10,128,11137,,2025-11-01 15:11:12.563502+00
35269,healthierdining,starbucks - compass one,545078,1.39209415018227,103.894980032554,7,20,236,16614,,2025-11-01 15:11:12.563502+00
35270,healthierdining,starbucks - concourse,199555,1.30101091649431,103.862484059605,7,40,12,329,,2025-11-01 15:11:12.563502+00
35271,healthierdining,starbucks - coronation shopping plaza,269707,1.32383512138207,103.809999572259,9,6,148,13985,,2025-11-01 15:11:12.563502+00
35272,healthierdining,starbucks - dbs level 13 (mbfc),18982,1.27910566824917,103.854297426525,7,40,45,5759,,2025-11-01 15:11:12.563502+00
35273,healthierdining,starbucks - delfi orchard,238876,1.30717804770083,103.828468712772,7,45,73,169,,2025-11-01 15:11:12.563502+00
35274,healthierdining,starbucks - downtown east,519599,1.37714073427961,103.953599086806,7,14,255,41355,,2025-11-01 15:11:12.563502+00
35275,healthierdining,starbucks - east point mall,528833,1.34270618643901,103.953024503826,9,47,196,42549,,2025-11-01 15:11:12.563502+00
35276,healthierdining,starbucks - efg bank building,179104,1.29017120121828,103.849700625102,7,40,88,362,,2025-11-01 15:11:12.563502+00
35277,healthierdining,starbucks - far east square,48770,1.28357019350244,103.848345010835,7,46,6,11112,,2025-11-01 15:11:12.563502+00
35278,healthierdining,starbucks - far east square,48770,1.28357019350244,103.848345010835,7,46,6,11112,,2025-11-01 15:11:12.563502+00
35279,healthierdining,starbucks - fusionopolis (connexis),138632,1.29929405573076,103.787404060926,7,17,70,809,,2025-11-01 15:11:12.563502+00
35280,healthierdining,starbucks - gateway,189720,1.29835114257594,103.858853828256,7,40,88,322,,2025-11-01 15:11:12.563502+00
35281,healthierdining,starbucks - bugis+,188067,1.29966015870599,103.853518086357,7,35,48,3585,,2025-11-01 15:11:12.563502+00
35282,healthierdining,starbucks - great world city,237994,1.29380234644512,103.83175791999,7,36,15,6019,,2025-11-01 15:11:12.563502+00
35283,healthierdining,starbucks - guoco tower (formerly tanjong pagar centre),78884,1.27672492300406,103.845155402476,9,40,37,580,,2025-11-01 15:11:12.563502+00
35284,healthierdining,starbucks - harbourfront centre,99253,1.26206336420704,103.818732565555,9,4,35,11894,,2025-11-01 15:11:12.563502+00
35285,healthierdining,starbucks - hillion mall,678278,1.37834971260865,103.76274117629,9,5,172,26983,,2025-11-01 15:11:12.563502+00
35286,healthierdining,starbucks - hillv2,667979,1.36267450617912,103.764172923137,7,3,188,32481,,2025-11-01 15:11:12.563502+00
35287,healthierdining,starbucks - holland village,278983,1.31135603590642,103.795518794467,7,17,227,3071,,2025-11-01 15:11:12.563502+00
35288,healthierdining,starbucks - hometeam ns,659003,1.36650698454331,103.746847120427,8,3,161,33482,,2025-11-01 15:11:12.563502+00
35289,healthierdining,starbucks - hong leong building,48581,1.28136359543728,103.850914475563,7,40,5,1550,,2025-11-01 15:11:12.563502+00
35290,healthierdining,starbucks - hougang 1 mall,538692,1.37584997338503,103.879300024096,9,11,243,28538,,2025-11-01 15:11:12.563502+00
35291,healthierdining,starbucks - hougang mall,538766,1.37231185642959,103.89366161203,9,11,165,18321,,2025-11-01 15:11:12.563502+00
35292,healthierdining,starbucks - ion orchard,237973,1.30383691337599,103.831707809034,7,45,73,1037,,2025-11-01 15:11:12.563502+00
35293,healthierdining,starbucks - jalan jamal (siglap),457602,1.31299477185105,103.925462619433,7,1,118,45485,,2025-11-01 15:11:12.563502+00
35294,healthierdining,starbucks - jelita,278628,1.31756196654771,103.785840623813,7,6,132,3083,,2025-11-01 15:11:12.563502+00
35295,healthierdining,starbucks - jem,608549,1.33320021038331,103.743170436292,7,12,97,35007,,2025-11-01 15:11:12.563502+00
35296,healthierdining,starbucks - jewel changi airport,819666,1.36034099671656,103.989077555194,11,8,298,37641,,2025-11-01 15:11:12.563502+00
35297,healthierdining,starbucks - jewel changi airport kiosk,819666,1.36034099671656,103.989077555194,11,8,298,37641,,2025-11-01 15:11:12.563502+00
35298,healthierdining,starbucks - jurong point,648331,1.33931503396418,103.705351000578,7,13,214,15799,,2025-11-01 15:11:12.563502+00
35299,healthierdining,starbucks - kallang leisure park,397693,1.30222177114751,103.876152670397,1,22,71,3529,,2025-11-01 15:11:12.563502+00
35300,healthierdining,starbucks - kallang wave mall,397628,1.30384326764684,103.872750711332,9,22,71,6727,,2025-11-01 15:11:12.563502+00
35301,healthierdining,starbucks - kampung admiralty,730676,1.43977701137208,103.800573465174,7,33,270,15105,,2025-11-01 15:11:12.563502+00
35302,healthierdining,starbucks - kinex (formerly onekm shopping mall),437157,1.31469212668996,103.894480527875,9,53,121,8400,,2025-11-01 15:11:12.563502+00
35303,healthierdining,starbucks - liat towers,238881,1.30508722125383,103.830722585794,7,45,73,3231,,2025-11-01 15:11:12.563502+00
35304,healthierdining,starbucks - mapletree business city,117439,1.27482748253667,103.799064831461,7,17,44,3639,,2025-11-01 15:11:12.563502+00
35305,healthierdining,starbucks - mapletree business city 2,117383,1.27576572885672,103.799569270846,7,17,44,3637,,2025-11-01 15:11:12.563502+00
35306,healthierdining,starbucks - marina bay link mall,18984,1.2802382534625,103.853369669154,9,40,45,4795,,2025-11-01 15:11:12.563502+00
35307,healthierdining,starbucks - marina bay sands,18972,1.28332249304312,103.857629113441,7,40,8,5564,,2025-11-01 15:11:12.563502+00
35308,healthierdining,starbucks - marina one,18935,1.27737234325128,103.852844806959,7,40,45,5595,,2025-11-01 15:11:12.563502+00
35309,healthierdining,starbucks - marina square,39594,1.29145525906521,103.857007341008,7,40,77,451,,2025-11-01 15:11:12.563502+00
35310,healthierdining,starbucks - millenia walk,39596,1.29296503959681,103.85934397868,7,40,77,3596,,2025-11-01 15:11:12.563502+00
35311,healthierdining,starbucks - mt elizabeth novena hospital,329563,1.32214005052576,103.844212385573,6,25,175,32831,,2025-11-01 15:11:12.563502+00
35312,healthierdining,starbucks - nex,556083,1.35043817177432,103.87170454945,7,21,177,34726,,2025-11-01 15:11:12.563502+00
35313,healthierdining,starbucks - ng teng fong general hospital,609606,1.33553381915144,103.743865454971,6,12,97,18717,,2025-11-01 15:11:12.563502+00
35314,healthierdining,starbucks - northpoint,769098,1.42969847969485,103.835776496688,7,55,219,15379,,2025-11-01 15:11:12.563502+00
35315,healthierdining,starbucks - novena square (office tower),307683,1.32021099973819,103.843656770909,7,25,140,11705,,2025-11-01 15:11:12.563502+00
35316,healthierdining,starbucks - ntu north spine,637331,1.34713047984822,103.680033799506,7,32,307,27230,,2025-11-01 15:11:12.563502+00
35317,healthierdining,starbucks - nus university town,138608,1.30552196736669,103.773143457758,2,17,54,5528,,2025-11-01 15:11:12.563502+00
35318,healthierdining,starbucks - nus wet science bldg,117544,1.29591831200394,103.779949736167,7,17,51,3242,,2025-11-01 15:11:12.563502+00
35319,healthierdining,starbucks - oasis terraces,820681,1.40287845319494,103.913195748836,7,16,276,40800,,2025-11-01 15:11:12.563502+00
35320,healthierdining,starbucks - ocbc centre,49514,1.28487776403793,103.849664562599,9,40,4,1617,,2025-11-01 15:11:12.563502+00
35321,healthierdining,starbucks - ocean financial centre,49315,1.28298070814926,103.851838948436,9,40,5,679,,2025-11-01 15:11:12.563502+00
35322,healthierdining,starbucks - one fullerton,49213,1.28562622382647,103.853982437109,7,40,10,6752,,2025-11-01 15:11:12.563502+00
35323,healthierdining,starbucks - one george,49145,1.28554560737041,103.847771919236,7,40,4,562,,2025-11-01 15:11:12.563502+00
35324,healthierdining,starbucks - one@kentridge (nuh medical centre),119082,1.2927743133923,103.784084015695,6,17,51,3237,,2025-11-01 15:11:12.563502+00
35325,healthierdining,starbucks - orchard gateway,238858,1.30050954183518,103.839224077005,7,45,79,10988,,2025-11-01 15:11:12.563502+00
35326,healthierdining,starbucks - orchard point,238842,1.30137134646665,103.840549644764,7,45,79,5090,,2025-11-01 15:11:12.563502+00
35327,healthierdining,starbucks - our tampines hub,528523,1.35349615471814,103.939683594446,7,47,179,42078,,2025-11-01 15:11:12.563502+00
35328,healthierdining,starbucks - pacific plaza,228210,1.30653720752971,103.832126409052,9,45,73,4672,,2025-11-01 15:11:12.563502+00
35329,healthierdining,starbucks - paragon,238859,1.30372321372467,103.835240310126,7,45,73,6948,,2025-11-01 15:11:12.563502+00
35330,healthierdining,starbucks - parkland green,449875,1.29884528809582,103.906474191005,1,39,50,6167,,2025-11-01 15:11:12.563502+00
35331,healthierdining,starbucks - parkway parade,449269,1.30119130748691,103.905113592255,1,39,143,45750,,2025-11-01 15:11:12.563502+00
35332,healthierdining,starbucks - paya lebar quarter,409057,1.31752384126856,103.892724434212,7,53,121,4714,,2025-11-01 15:11:12.563502+00
35333,healthierdining,starbucks - plaza 8,486025,1.33360158535414,103.965411910055,9,47,154,38668,,2025-11-01 15:11:12.563502+00
35334,healthierdining,starbucks - plaza singapura,238839,1.30074770847155,103.845047580881,9,43,92,9285,,2025-11-01 15:11:12.563502+00
35335,healthierdining,starbucks - raffles city,179103,1.29376027875417,103.852768332387,7,40,88,352,,2025-11-01 15:11:12.563502+00
35336,healthierdining,starbucks - raffles hospital,188770,1.30125571248355,103.856812902348,6,40,47,291,,2025-11-01 15:11:12.563502+00
35337,healthierdining,starbucks - republic plaza,48619,1.28348362259516,103.850574044319,9,40,5,12087,,2025-11-01 15:11:12.563502+00
35338,healthierdining,starbucks - republic plaza,48619,1.28348362259516,103.850574044319,9,40,5,12087,,2025-11-01 15:11:12.563502+00
35339,healthierdining,starbucks - river safari,729826,1.4052369658012,103.788323251465,7,7,294,30285,,2025-11-01 15:11:12.563502+00
35340,healthierdining,starbucks - rochester park,138640,1.3055074560497,103.787763044538,1,17,70,5724,,2025-11-01 15:11:12.563502+00
35341,healthierdining,starbucks - samsung @ mbc,117440,1.27482748253667,103.799064831461,7,17,44,3639,,2025-11-01 15:11:12.563502+00
35342,healthierdining,starbucks - science park ii,117407,1.28742992193856,103.782688326036,1,17,25,7688,,2025-11-01 15:11:12.563502+00
35343,healthierdining,starbucks - seletar mall,797653,1.39139305815614,103.876067657689,9,20,239,18983,,2025-11-01 15:11:12.563502+00
35344,healthierdining,starbucks - seletar mall,797653,1.39139305815614,103.876067657689,9,20,239,18983,,2025-11-01 15:11:12.563502+00
35345,healthierdining,starbucks - shaw tower,189702,1.29648336975617,103.856723882709,7,40,88,328,,2025-11-01 15:11:12.563502+00
35346,healthierdining,starbucks - sim,599491,1.32919199753706,103.775701066782,7,6,152,22314,,2025-11-01 15:11:12.563502+00
35347,healthierdining,starbucks - singapore land tower,48623,1.28469477697641,103.852104301297,7,40,5,2026,,2025-11-01 15:11:12.563502+00
35348,healthierdining,starbucks - singapore management university,178902,1.29737731936078,103.849551550708,2,43,78,411,,2025-11-01 15:11:12.563502+00
35349,healthierdining,starbucks - singapore polytechnic,139651,1.31123994786285,103.774471404046,2,17,127,9873,,2025-11-01 15:11:12.563502+00
35350,healthierdining,starbucks - singhealth tower,168582,1.27764256521414,103.835431646771,7,4,46,12613,,2025-11-01 15:11:12.563502+00
35351,healthierdining,starbucks - south beach tower,189768,1.29443171086587,103.856010926651,7,40,88,5872,,2025-11-01 15:11:12.563502+00
35352,healthierdining,starbucks - sun plaza,757713,1.44822653184261,103.819462104528,9,19,271,31389,,2025-11-01 15:11:12.563502+00
35353,healthierdining,starbucks - suntec city tower 3,38983,1.29487904117327,103.857675497949,7,40,77,421,,2025-11-01 15:11:12.563502+00
35354,healthierdining,starbucks - suntec city tower 5,38983,1.29487904117327,103.857675497949,7,40,77,421,,2025-11-01 15:11:12.563502+00
35355,healthierdining,starbucks - suntec convention centre,38983,1.29487904117327,103.857675497949,9,40,77,421,,2025-11-01 15:11:12.563502+00
35356,healthierdining,starbucks - tampines mall,529510,1.35267231590699,103.944387987324,9,47,185,38366,,2025-11-01 15:11:12.563502+00
35357,healthierdining,starbucks - tampines west community club,529705,1.34875076398822,103.935633408895,1,47,179,43134,,2025-11-01 15:11:12.563502+00
35358,healthierdining,starbucks - tanglin mall,247933,1.30484343221316,103.823852800985,9,45,142,166,,2025-11-01 15:11:12.563502+00
35359,healthierdining,starbucks - tekka place,218227,1.30512221745202,103.851438825178,7,35,75,6673,,2025-11-01 15:11:12.563502+00
35360,healthierdining,starbucks - terminal 1 transit,819663,1.35437073617361,103.985169653268,11,8,298,39816,,2025-11-01 15:11:12.563502+00
35361,healthierdining,starbucks - terminal 4 departure,819665,1.33800813358939,103.983482808095,11,8,298,38851,,2025-11-01 15:11:12.563502+00
35362,healthierdining,starbucks - the cathay,229233,1.29918373003642,103.847789789234,7,43,92,6151,,2025-11-01 15:11:12.563502+00
35363,healthierdining,starbucks - the central,59817,1.28886291658685,103.846555998876,7,36,24,7465,,2025-11-01 15:11:12.563502+00
35364,healthierdining,stuff'd - square 2,307506,1.32042966145248,103.843892131406,7,25,140,11705,,2025-11-01 15:11:12.563502+00
35365,healthierdining,stuff'd - sun plaza,757713,1.44822653184261,103.819462104528,9,19,271,31389,,2025-11-01 15:11:12.563502+00
35366,healthierdining,stuff'd - takashimaya,238873,1.30242416552881,103.834676129269,7,45,73,5082,,2025-11-01 15:11:12.563502+00
35367,healthierdining,stuff'd - tampines mall,529510,1.35267231590699,103.944387987324,9,47,185,38366,,2025-11-01 15:11:12.563502+00
35368,healthierdining,stuff'd - tiong bahru plaza,168732,1.28646345318687,103.826935084287,9,4,9,5673,,2025-11-01 15:11:12.563502+00
35369,healthierdining,stuff'd - waterway point,828761,1.40653610720599,103.901988174009,7,16,292,42405,,2025-11-01 15:11:12.563502+00
35370,healthierdining,stuff'd - white sands,518457,1.3724498161424,103.949715702336,2,14,220,37485,,2025-11-01 15:11:12.563502+00
35371,healthierdining,stuff'd - yew tee point,689578,1.39696992259758,103.746443207964,7,9,241,14547,,2025-11-01 15:11:12.563502+00
35372,healthierdining,subway - 100 am,79027,1.27458820975744,103.843470739068,7,40,33,9793,,2025-11-01 15:11:12.563502+00
35373,healthierdining,subway - 313 @ somerset,238895,1.30138509490104,103.837684358423,7,45,79,11653,,2025-11-01 15:11:12.563502+00
35374,healthierdining,subway - alocassia,259727,1.31946440845751,103.827297599982,7,48,134,2936,,2025-11-01 15:11:12.563502+00
35375,healthierdining,subway - amk hub,569933,1.36924891282021,103.848399227484,7,52,110,20242,,2025-11-01 15:11:12.563502+00
35376,healthierdining,subway - anchorpoint,159953,1.28861468740198,103.805009965174,7,17,89,9888,,2025-11-01 15:11:12.563502+00
35377,healthierdining,subway - asia square tower 2,18961,1.27830729144644,103.850795186495,7,40,45,7272,,2025-11-01 15:11:12.563502+00
35378,healthierdining,oriental herbal tea (white sand),518457,1.3724498161424,103.949715702336,2,14,220,37485,,2025-11-01 15:11:12.563502+00
35379,healthierdining,otc caf� - national library building,188064,1.29748975310199,103.853942302347,2,40,47,284,,2025-11-01 15:11:12.563502+00
35380,healthierdining,paik's bibim - bedok mall,467360,1.3247936071074,103.929182078245,9,1,95,41798,,2025-11-01 15:11:12.563502+00
35381,healthierdining,paik's bibim - citylink mall,39393,1.29277772311711,103.854173501478,9,40,88,9512,,2025-11-01 15:11:12.563502+00
35382,healthierdining,paik's bibim - jem,608549,1.33320021038331,103.743170436292,7,12,97,35007,,2025-11-01 15:11:12.563502+00
35383,healthierdining,paik's bibim - mapletree business city,117383,1.27576572885672,103.799569270846,7,17,44,3637,,2025-11-01 15:11:12.563502+00
35384,healthierdining,paik's bibim - ntu,639798,1.34676465089635,103.678818138199,7,32,307,35077,,2025-11-01 15:11:12.563502+00
35385,healthierdining,paik's bibim - tiong bahru plaza,168732,1.28646345318687,103.826935084287,9,4,9,5673,,2025-11-01 15:11:12.563502+00
35386,healthierdining,paik's bibim - vivo city,98585,1.2638958023183,103.821589254908,7,4,35,12445,,2025-11-01 15:11:12.563502+00
35387,healthierdining,papparich - parkway,449269,1.30119130748691,103.905113592255,1,39,143,45750,,2025-11-01 15:11:12.563502+00
35388,healthierdining,papparich - punggol,828761,1.40653610720599,103.901988174009,7,16,292,42405,,2025-11-01 15:11:12.563502+00
35389,healthierdining,papparich express - stevens,257840,1.31386944436487,103.828606370293,7,48,134,4695,,2025-11-01 15:11:12.563502+00
35390,healthierdining,partea - airport,819665,1.33800813358939,103.983482808095,11,8,298,38851,,2025-11-01 15:11:12.563502+00
